frame,object_id,suspicion_score,triggered_reclassification
747,6,0.0061,False
748,4,0.0173,False
748,6,0.0063,False
749,4,0.127,False
749,6,0.0039,False
750,4,0.1276,True
750,6,0.0039,True
751,4,0.0,False
751,6,0.0,False
752,4,0.0,False
752,6,0.0,False
753,4,0.0,False
753,6,0.0,False
754,4,0.0,False
754,6,0.0027,False
755,4,0.0,False
755,6,0.0,False
756,4,0.0,False
756,6,0.0027,False
757,4,0.0,False
757,6,0.0,False
758,4,0.0001,False
758,6,0.0027,False
759,4,0.1156,False
759,6,0.0027,False
760,4,0.1156,False
760,6,0.0,False
761,4,0.0001,False
761,6,0.0,False
762,4,0.0003,False
762,6,0.0027,False
763,4,0.0004,False
763,6,0.0027,False
764,4,0.0004,False
764,6,0.0,False
765,4,0.0006,False
765,6,0.0001,False
766,4,0.0009,False
766,6,0.0001,False
767,4,0.0035,False
767,6,0.0001,False
768,4,0.0009,False
768,6,0.0001,False
769,4,0.0038,False
769,6,0.0002,False
770,4,0.001,False
770,6,0.0028,False
771,4,0.0037,False
771,6,0.0028,False
772,4,0.0037,False
772,6,0.0002,False
773,4,0.0011,False
773,6,0.0029,False
774,4,0.0012,False
774,6,0.0029,False
775,4,0.0049,False
775,6,0.0002,False
776,4,0.0039,False
776,6,0.0029,False
777,4,0.004,False
777,6,0.0029,False
778,4,0.0051,False
778,6,0.0003,False
779,4,0.0014,False
779,6,0.0003,False
780,4,0.0054,True
780,6,0.0003,True
781,4,0.0,False
781,6,0.0,False
782,4,0.0027,False
782,6,0.0001,False
783,4,0.0002,False
783,6,0.0005,False
784,4,0.0007,False
784,6,0.0036,False
785,4,0.0041,False
