frame,object_id,suspicion_score,triggered_reclassification
718,0,0.0055,False
719,0,0.0029,False
720,0,0.0039,True
721,0,0.0054,False
722,0,0.0028,False
723,0,0.0055,False
724,0,0.0001,False
725,0,0.0044,False
726,0,0.0041,False
727,0,0.0047,False
728,0,0.0033,False
729,0,0.0031,False
730,0,0.0035,False
731,0,0.0063,False
732,0,0.0072,False
733,0,0.0115,False
734,0,0.0091,False
735,0,0.0027,False
736,0,0.0032,False
737,0,0.0035,False
738,0,0.0035,False
739,0,0.0038,False
740,0,0.0043,False
741,0,0.0041,False
742,0,0.004,False
743,0,0.0042,False
744,0,0.0042,False
745,0,0.0042,False
746,0,0.0069,False
747,0,0.0093,False
748,0,0.0145,False
749,0,0.0065,False
750,0,0.0066,True
751,0,0.0,False
752,0,0.0,False
753,0,0.0001,False
754,0,0.0001,False
755,0,0.0001,False
756,0,0.0001,False
757,0,0.0002,False
758,0,0.0002,False
759,0,0.0002,False
760,0,0.0002,False
761,0,0.0002,False
762,0,0.0002,False
763,0,0.0002,False
764,0,0.0002,False
765,0,0.0002,False
766,0,0.0002,False
767,0,0.0002,False
768,0,0.0002,False
769,0,0.0001,False
770,0,0.0002,False
771,0,0.0002,False
772,0,0.0002,False
773,0,0.0002,False
774,0,0.0002,False
775,0,0.004,False
776,0,0.0039,False
777,0,0.0029,False
778,0,0.0003,False
779,0,0.0004,False
780,0,0.0007,True
781,0,0.0,False
782,0,0.0027,False
783,0,0.0028,False
784,0,0.0001,False
785,0,0.0002,False
786,0,0.0002,False
787,0,0.0039,False
788,0,0.0039,False
789,0,0.0002,False
790,0,0.0002,False
791,0,0.011,False
792,0,0.0099,False
793,0,0.0009,False
794,0,0.0078,False
795,0,0.0106,False
796,0,0.0039,False
797,0,0.0008,False
798,0,0.0006,False
799,0,0.0004,False
800,0,0.0003,False
801,0,0.004,False
802,0,0.004,False
803,0,0.0003,False
804,0,0.0003,False
805,0,0.0003,False
806,0,0.0003,False
807,0,0.003,False
808,0,0.0002,False
809,0,0.0107,False
810,0,0.0098,True
811,0,0.0001,False
812,0,0.0002,False
813,0,0.0004,False
814,0,0.0042,False
815,0,0.0041,False
816,0,0.0006,False
817,0,0.0006,False
818,0,0.0006,False
819,0,0.0032,False
820,0,0.0005,False
821,0,0.0008,False
822,0,0.0008,False
823,0,0.0036,False
824,0,0.0034,False
825,0,0.0035,False
826,0,0.0035,False
827,0,0.0008,False
828,0,0.0008,False
829,0,0.0035,False
830,0,0.0007,False
831,0,0.0037,False
832,0,0.001,False
833,0,0.0039,False
834,0,0.007,False
835,0,0.0042,False
836,0,0.0014,False
837,0,0.0013,False
838,0,0.007,False
839,0,0.0015,False
840,0,0.0044,True
841,0,0.0054,False
842,0,0.0098,False
843,0,0.0089,False
844,0,0.0002,False
845,0,0.0001,False
846,0,0.0055,False
847,0,0.0002,False
848,0,0.0001,False
849,0,0.0055,False
850,0,0.0002,False
851,0,0.0028,False
852,0,0.003,False
853,0,0.003,False
854,0,0.0032,False
855,0,0.0008,False
856,0,0.0037,False
857,0,0.001,False
858,0,0.0009,False
868,0,0.0091,False
869,0,0.013,False
870,0,0.0177,True
871,0,0.0983,False
872,0,0.1037,False
873,0,0.0085,False
874,0,0.0008,False
876,0,0.0043,False
880,0,0.0064,False
