frame,object_id,suspicion_score,triggered_reclassification
702,2,0.0025,True
703,0,0.0022,True
703,2,0.0021,True
704,0,0.0341,True
704,2,0.0025,True
705,0,0.0388,True
705,2,0.0,True
706,0,0.02,True
706,2,0.0,True
707,0,0.0003,True
707,2,0.0,True
708,0,0.0011,True
708,2,0.0,True
709,0,0.0029,True
709,2,0.0,True
710,0,0.0151,True
710,2,0.0,True
711,0,0.0017,True
711,2,0.0,True
712,0,0.0073,True
712,2,0.0,True
713,0,0.0049,True
713,2,0.0,True
714,0,0.0062,True
714,2,0.0,True
715,0,0.0066,True
715,2,0.0018,True
716,0,0.0001,True
716,2,0.0018,True
717,0,0.0002,True
717,2,0.0,True
718,0,0.0003,True
718,2,0.0,True
719,0,0.0086,True
719,2,0.0,True
720,0,0.0085,True
720,2,0.0,True
721,0,0.0028,True
721,2,0.0,True
722,0,0.0027,True
722,2,0.0,True
723,0,0.0027,True
723,2,0.0,True
724,0,0.0027,True
724,2,0.0,True
725,0,0.0,True
725,2,0.0,True
726,0,0.0086,True
726,2,0.0,True
727,0,0.0062,True
727,2,0.0001,True
728,0,0.0027,True
728,2,0.003,True
729,0,0.0031,True
729,2,0.0008,True
730,0,0.0008,True
730,2,0.0004,True
731,0,0.0041,True
731,2,0.0033,True
732,0,0.0069,True
732,2,0.0064,True
733,0,0.0046,True
733,2,0.0004,True
734,0,0.0082,True
734,2,0.0031,True
735,0,0.0002,True
735,2,0.0032,True
736,0,0.0011,True
736,2,0.0036,True
737,0,0.0011,True
737,2,0.0019,True
738,0,0.004,True
738,2,0.0021,True
739,0,0.0027,True
739,2,0.0037,True
740,0,0.0028,True
740,2,0.004,True
741,0,0.0003,True
741,2,0.0,True
742,0,0.0006,True
742,2,0.0,True
743,0,0.0,True
743,2,0.0027,True
744,0,0.0001,True
744,2,0.0,True
745,0,0.0001,True
745,2,0.0,True
746,0,0.0027,True
746,2,0.0001,True
747,0,0.0001,True
747,2,0.0,True
748,0,0.0002,True
748,2,0.0027,True
749,0,0.0027,True
749,2,0.0,True
750,0,0.0027,True
750,2,0.0028,True
751,0,0.0029,True
751,2,0.0031,True
752,0,0.0001,True
752,2,0.0009,True
753,0,0.0003,True
753,2,0.0028,True
754,0,0.0008,True
754,2,0.003,True
755,0,0.0032,True
755,2,0.0031,True
756,0,0.0067,True
756,2,0.0033,True
757,0,0.0157,True
757,2,0.0027,True
758,0,0.0163,True
758,2,0.0001,True
759,2,0.0029,True
760,2,0.0029,True
761,2,0.0,True
762,2,0.0001,True
763,2,0.0001,True
764,2,0.0,True
765,2,0.0,True
766,2,0.0,True
767,2,0.0029,True
768,2,0.0023,True
769,2,0.0022,True
770,2,0.0027,True
771,0,0.0823,True
771,2,0.0027,True
772,0,0.0034,True
772,2,0.0,True
773,2,0.0027,True
774,2,0.0,True
775,2,0.0001,True
776,2,0.0,True
777,2,0.0,True
778,2,0.0027,True
779,2,0.0027,True
780,2,0.0,True
781,2,0.0001,True
782,2,0.0027,True
783,2,0.0,True
784,0,0.0884,True
784,2,0.0021,True
785,0,0.0023,True
785,2,0.0029,True
786,2,0.003,True
787,0,0.0128,True
787,2,0.0005,True
788,2,0.0005,True
789,2,0.0,True
790,2,0.0001,True
791,2,0.0028,True
792,2,0.0036,True
793,2,0.0021,True
794,0,0.0115,True
794,2,0.0033,True
795,2,0.0025,True
796,2,0.0049,True
797,2,0.0055,True
798,2,0.0,True
799,2,0.0003,True
800,2,0.0019,True
801,2,0.0011,True
802,2,0.0042,True
803,2,0.0007,True
804,2,0.0014,True
805,2,0.0018,True
806,2,0.0,True
807,2,0.0,True
808,2,0.0001,True
809,2,0.0001,True
810,2,0.0021,True
811,2,0.0036,True
812,2,0.0002,True
813,2,0.0038,True
814,2,0.0056,True
815,2,0.0004,True
816,2,0.0019,True
817,2,0.0048,True
818,2,0.0003,True
819,2,0.0009,True
820,2,0.004,True
821,2,0.0028,True
