frame,object_id,suspicion_score,appearance_drift,tracking_drift,requested_reclassification,actual_reclassification
1313,10,0.0706,0.0994,0.0275,False,False
1314,10,0.0719,0.1154,0.0067,False,False
1315,10,0.0773,0.1244,0.0067,False,False
1316,10,0.0825,0.1192,0.0275,False,False
1317,10,0.0854,0.1196,0.034,False,False
1318,10,0.0657,0.105,0.0067,False,False
1319,10,0.0637,0.0878,0.0275,False,False
1320,10,0.0567,0.0621,0.0485,False,False
1321,10,0.0394,0.0516,0.0211,False,False
1322,10,0.0369,0.0433,0.0275,False,False
1322,11,0.3338,0.5021,0.0814,False,False
1323,10,0.0302,0.0404,0.0149,False,False
1323,11,0.3527,0.4951,0.1392,False,False
1324,10,0.0276,0.0416,0.0067,False,False
1324,11,0.2866,0.4495,0.0422,False,False
1325,10,0.0271,0.0452,0.0,False,False
1326,10,0.0386,0.051,0.02,False,False
1327,10,0.0372,0.0531,0.0133,False,False
1328,10,0.0373,0.0532,0.0133,False,False
1329,10,0.0383,0.0538,0.0149,False,False
1329,11,0.3264,0.4744,0.1043,False,False
1330,10,0.0357,0.0507,0.0133,False,False
1330,11,0.3001,0.5002,0.0,False,False
1331,10,0.0435,0.0541,0.0275,False,False
1331,11,0.3129,0.5215,0.0,False,False
1332,10,0.0392,0.0565,0.0133,False,False
1332,11,0.3226,0.5376,0.0,False,False
1333,10,0.0438,0.0596,0.02,False,False
1333,11,0.3296,0.5493,0.0,False,False
1334,10,0.0406,0.0615,0.0094,False,False
1334,11,0.3362,0.556,0.0067,False,False
1335,10,0.0438,0.0668,0.0094,False,False
1335,11,0.3374,0.558,0.0067,False,False
1336,10,0.0424,0.0706,0.0,False,False
1336,11,0.3397,0.5662,0.0,False,False
1337,10,0.0444,0.074,0.0,False,False
1337,11,0.3411,0.5686,0.0,False,False
1338,10,0.0501,0.0701,0.02,False,False
1338,11,0.3799,0.6331,0.0,False,False
1339,10,0.0511,0.0711,0.0211,False,False
1339,11,0.3782,0.6304,0.0,False,False
1340,10,0.0579,0.0684,0.0422,False,False
1340,11,0.3791,0.6318,0.0,False,False
1341,10,0.0438,0.0686,0.0067,False,False
1341,11,0.3804,0.6339,0.0,False,False
1342,10,0.0445,0.0697,0.0067,False,False
1342,11,0.3786,0.631,0.0,False,False
1343,10,0.0477,0.0707,0.0133,False,False
1343,11,0.3774,0.629,0.0,False,False
1344,10,0.0529,0.0742,0.0211,False,False
1344,11,0.3757,0.6262,0.0,False,False
1345,10,0.0534,0.0749,0.0211,False,False
1345,11,0.3726,0.621,0.0,False,False
1346,10,0.0485,0.072,0.0133,False,False
1346,11,0.3679,0.6132,0.0,False,False
1347,10,0.0437,0.0729,0.0,False,False
1347,11,0.3624,0.604,0.0,False,False
1348,10,0.0459,0.072,0.0067,False,False
1348,11,0.3605,0.5964,0.0067,False,False
1349,10,0.0407,0.0679,0.0,False,False
1349,11,0.3574,0.5913,0.0067,False,False
1350,10,0.0423,0.0661,0.0067,False,False
1350,11,0.3512,0.5765,0.0133,False,False
1351,10,0.0442,0.0673,0.0094,False,False
1351,11,0.3415,0.5647,0.0067,False,False
1352,10,0.0405,0.0675,0.0,False,False
1352,11,0.3499,0.5743,0.0133,False,False
1353,10,0.0403,0.0672,0.0,False,False
1353,11,0.3472,0.5743,0.0067,False,False
1354,10,0.0409,0.0681,0.0,False,False
1354,11,0.3466,0.5635,0.0211,False,False
1355,10,0.0449,0.0659,0.0133,False,False
1355,11,0.3374,0.5578,0.0067,False,False
1356,10,0.0469,0.0692,0.0133,False,False
1356,11,0.3368,0.5569,0.0067,False,False
1357,10,0.0442,0.0673,0.0094,False,False
1357,11,0.34,0.5604,0.0094,False,False
1358,10,0.041,0.0639,0.0067,False,False
1358,11,0.3397,0.5599,0.0094,False,False
1359,10,0.0356,0.0593,0.0,False,False
1359,11,0.4932,0.575,0.3705,False,False
1360,10,0.0363,0.0561,0.0067,False,False
1361,10,0.035,0.0538,0.0067,False,False
1362,10,0.0341,0.0523,0.0067,False,False
1363,10,0.0367,0.0478,0.02,False,False
1364,10,0.0304,0.0463,0.0067,False,False
1365,10,0.0324,0.0496,0.0067,False,False
1366,10,0.0339,0.052,0.0067,False,False
1367,10,0.0303,0.0443,0.0094,False,False
1368,10,0.0276,0.0459,0.0,False,False
1369,10,0.0372,0.0479,0.0211,False,False
1370,10,0.0425,0.0567,0.0211,False,False
1371,10,0.0363,0.0605,0.0,False,False
1372,10,0.0427,0.0612,0.0149,False,False
1373,10,0.0461,0.067,0.0149,False,False
1374,10,0.0437,0.0684,0.0067,False,False
1375,10,0.0472,0.0742,0.0067,False,False
1376,10,0.0555,0.0741,0.0275,False,False
1377,10,0.0562,0.0796,0.0211,False,False
1378,10,0.051,0.085,0.0,False,False
1379,10,0.0572,0.0909,0.0067,False,False
1379,11,0.3541,0.5423,0.0718,False,False
1380,10,0.0594,0.0946,0.0067,False,False
1380,11,0.312,0.5201,0.0,False,False
1381,10,0.0581,0.0969,0.0,False,False
1381,11,0.299,0.4939,0.0067,False,False
1382,10,0.0598,0.0997,0.0,False,False
1382,11,0.2886,0.4809,0.0,False,False
1383,10,0.0633,0.1056,0.0,False,False
1383,11,0.2833,0.4721,0.0,False,False
1384,10,0.0661,0.1102,0.0,False,False
1384,11,0.2855,0.4714,0.0067,False,False
1385,10,0.0672,0.112,0.0,False,False
1385,11,0.2805,0.4676,0.0,False,False
1386,10,0.071,0.1139,0.0067,False,False
1386,11,0.2833,0.4677,0.0067,False,False
1387,10,0.0681,0.1134,0.0,False,False
1387,11,0.2823,0.4661,0.0067,False,False
1388,10,0.0683,0.1138,0.0,False,False
1388,11,0.2772,0.4621,0.0,False,False
1389,10,0.068,0.1134,0.0,False,False
1389,11,0.2776,0.4582,0.0067,False,False
1390,10,0.0685,0.1142,0.0,False,False
1390,11,0.2767,0.4568,0.0067,False,False
1391,10,0.0686,0.1143,0.0,False,False
1391,11,0.2736,0.4561,0.0,False,False
1392,10,0.0692,0.1154,0.0,False,False
1392,11,0.2746,0.4577,0.0,False,False
1393,10,0.0689,0.1148,0.0,False,False
1393,11,0.2771,0.4574,0.0067,False,False
1394,10,0.0711,0.1086,0.0149,False,False
1394,11,0.2744,0.4574,0.0,False,False
1395,10,0.0707,0.1116,0.0094,False,False
1395,11,0.2745,0.4575,0.0,False,False
1396,10,0.0708,0.1136,0.0067,False,False
1396,11,0.2757,0.4596,0.0,False,False
1397,10,0.0677,0.1128,0.0,False,False
1397,11,0.2807,0.4634,0.0067,False,False
1398,10,0.0714,0.1146,0.0067,False,False
1398,11,0.2813,0.4689,0.0,False,False
1399,10,0.0717,0.1151,0.0067,False,False
1399,11,0.2895,0.4781,0.0067,False,False
1400,10,0.0695,0.1114,0.0067,False,False
1400,11,0.2929,0.4837,0.0067,False,False
1401,10,0.0678,0.1086,0.0067,False,False
1401,11,0.2983,0.4927,0.0067,False,False
1402,10,0.0678,0.1086,0.0067,False,False
1402,11,0.2997,0.4995,0.0,False,False
1403,10,0.0766,0.1094,0.0275,False,False
1403,11,0.3042,0.5069,0.0,False,False
1404,10,0.076,0.1089,0.0267,False,False
1404,11,0.3077,0.5128,0.0,False,False
1405,10,0.2226,0.1064,0.3969,False,False
1405,11,0.3103,0.5172,0.0,False,False
1406,10,0.2189,0.1002,0.3969,False,False
1406,11,0.3126,0.5209,0.0,False,False
1407,10,0.056,0.0871,0.0094,False,False
1407,11,0.3176,0.5294,0.0,False,False
1408,10,0.0521,0.0805,0.0094,False,False
1408,11,0.3197,0.5328,0.0,False,False
1409,10,0.0477,0.075,0.0067,False,False
1409,11,0.3206,0.5344,0.0,False,False
1410,10,0.0474,0.0701,0.0133,False,False
1410,11,0.3213,0.5355,0.0,False,False
1411,10,0.0434,0.0678,0.0067,False,False
1411,11,0.3205,0.5341,0.0,False,False
1412,11,0.3212,0.5354,0.0,False,False
1413,10,0.0394,0.0657,0.0,False,False
1413,11,0.3227,0.5378,0.0,False,False
1414,10,0.0387,0.0645,0.0,False,False
1414,11,0.3233,0.5388,0.0,False,False
1415,10,0.0475,0.0659,0.02,False,False
1415,11,0.3239,0.5399,0.0,False,False
1416,10,0.0478,0.0664,0.02,False,False
1416,11,0.3259,0.5432,0.0,False,False
1417,10,0.0505,0.0663,0.0267,False,False
1417,11,0.3256,0.5427,0.0,False,False
1418,10,0.0502,0.0659,0.0267,False,False
1418,11,0.3278,0.5463,0.0,False,False
1419,10,0.0407,0.0635,0.0067,False,False
1419,11,0.3288,0.548,0.0,False,False
1420,10,0.0394,0.0612,0.0067,False,False
1420,11,0.3336,0.542,0.0211,False,False
1421,10,0.0424,0.0617,0.0133,False,False
1421,11,0.4026,0.5346,0.2045,False,False
1422,10,0.0465,0.0598,0.0267,False,False
1422,11,0.3288,0.5302,0.0267,False,False
1423,10,0.1697,0.0584,0.3366,False,False
1424,10,0.1728,0.0579,0.3453,False,False
1425,10,0.0517,0.0548,0.0471,False,False
1426,10,0.0351,0.0424,0.024,False,False
1427,10,0.0369,0.0432,0.0275,False,False
1430,10,0.0432,0.045,0.0406,False,False
1431,10,0.1864,0.0505,0.3903,False,False
1432,10,0.2043,0.0759,0.3969,False,False
1433,10,0.2048,0.0767,0.3969,False,False
1434,10,0.2086,0.0787,0.4035,False,False
1435,10,0.0466,0.0776,0.0,False,False
1436,10,0.0499,0.0788,0.0067,False,False
1437,10,0.054,0.0801,0.0149,False,False
1437,11,0.3598,0.3951,0.3067,False,False
1438,10,0.0534,0.0846,0.0067,False,False
1438,11,0.2837,0.3786,0.1414,False,False
1439,10,0.057,0.0887,0.0094,False,False
1439,11,0.2219,0.3654,0.0067,False,False
1440,10,0.0602,0.0863,0.0211,False,False
1440,11,0.2169,0.3615,0.0,False,False
1441,10,0.0674,0.094,0.0275,False,False
1441,11,0.2158,0.3552,0.0067,False,False
1442,10,0.0637,0.1016,0.0067,False,False
1442,11,0.2145,0.3575,0.0,False,False
1443,10,0.0691,0.1053,0.0149,False,False
1443,11,0.214,0.3567,0.0,False,False
1444,10,0.0714,0.109,0.0149,False,False
1444,11,0.2396,0.3993,0.0,False,False
1445,10,0.0718,0.1197,0.0,False,False
1445,11,0.2403,0.4005,0.0,False,False
1446,10,0.0799,0.1287,0.0067,False,False
1446,11,0.2452,0.4087,0.0,False,False
1447,10,0.2432,0.1357,0.4045,False,False
1447,11,0.248,0.4134,0.0,False,False
1448,10,0.242,0.1381,0.3979,False,False
1448,11,0.2592,0.432,0.0,False,False
1449,10,0.0869,0.1308,0.0211,False,False
1449,11,0.2674,0.4457,0.0,False,False
1450,10,0.081,0.121,0.0211,False,False
1450,11,0.3056,0.5093,0.0,False,False
1451,10,0.0794,0.1278,0.0067,False,False
1451,11,0.3048,0.508,0.0,False,False
1452,10,0.0763,0.1272,0.0,False,False
1452,11,0.3084,0.514,0.0,False,False
1453,10,0.0799,0.1331,0.0,False,False
1453,11,0.3193,0.5276,0.0067,False,False
1454,10,0.0872,0.1409,0.0067,False,False
1454,11,0.3295,0.5447,0.0067,False,False
1455,10,0.0889,0.1482,0.0,False,False
1455,11,0.3376,0.5627,0.0,False,False
1456,10,0.2496,0.1558,0.3903,False,False
1456,11,0.3492,0.582,0.0,False,False
1457,10,0.2503,0.1613,0.3837,False,False
1457,11,0.3566,0.5943,0.0,False,False
1458,10,0.1086,0.1722,0.0133,False,False
1458,11,0.3614,0.6024,0.0,False,False
1459,10,0.2687,0.1788,0.4035,False,False
1459,11,0.365,0.6083,0.0,False,False
1460,10,0.2481,0.1709,0.3639,False,False
1460,11,0.3623,0.6038,0.0,False,False
1461,10,0.1033,0.1632,0.0133,False,False
1461,11,0.3599,0.5998,0.0,False,False
1462,10,0.0961,0.1602,0.0,False,False
1462,11,0.3659,0.5921,0.0267,False,False
1463,10,0.1082,0.167,0.02,False,False
1463,11,0.4419,0.5786,0.2367,False,False
1464,10,0.1034,0.168,0.0067,False,False
1464,11,0.3447,0.5701,0.0067,False,False
1465,10,0.2507,0.1532,0.3969,False,False
1465,11,0.4378,0.6067,0.1844,False,False
1470,10,0.2454,0.1393,0.4045,False,False
1481,10,0.0866,0.1261,0.0275,False,False
1481,11,0.3669,0.5173,0.1414,False,False
1483,11,0.4391,0.4643,0.4014,False,False
1484,10,0.0773,0.1244,0.0067,False,False
1484,11,0.4592,0.4934,0.408,False,False
1485,10,0.0746,0.1199,0.0067,False,False
1485,11,0.3053,0.5088,0.0,False,False
1487,10,0.07,0.1167,0.0,False,False
1487,11,0.3108,0.5179,0.0,False,False
1488,10,0.2205,0.1205,0.3705,False,False
1488,11,0.3204,0.5278,0.0094,False,False
1489,10,0.0731,0.1218,0.0,False,False
1489,11,0.3247,0.5411,0.0,False,False
1490,10,0.0814,0.1311,0.0067,False,False
1490,11,0.3325,0.5478,0.0094,False,False
1491,10,0.0837,0.1394,0.0,False,False
1491,11,0.3329,0.5503,0.0067,False,False
1492,10,0.2441,0.1466,0.3903,False,False
1492,11,0.3337,0.5518,0.0067,False,False
1493,10,0.09,0.1456,0.0067,False,False
1493,11,0.335,0.5539,0.0067,False,False
1494,10,0.0961,0.1502,0.0149,False,False
1494,11,0.3326,0.5544,0.0,False,False
1495,10,0.2511,0.1532,0.3979,False,False
1495,11,0.3312,0.552,0.0,False,False
1497,10,0.2482,0.1535,0.3903,False,False
1497,11,0.3319,0.5487,0.0067,False,False
1498,10,0.0935,0.1559,0.0,False,False
1498,11,0.3307,0.5467,0.0067,False,False
1500,10,0.253,0.1614,0.3903,False,False
1500,11,0.3275,0.5414,0.0067,False,False
1501,10,0.1894,0.1639,0.2275,False,False
1502,10,0.0912,0.1521,0.0,False,False
1503,10,0.0918,0.153,0.0,False,False
1504,10,0.1866,0.1593,0.2275,False,False
1504,11,0.3313,0.5478,0.0067,False,False
1505,10,0.2593,0.1669,0.3979,False,False
1505,11,0.3199,0.5286,0.0067,False,False
1506,10,0.1054,0.1616,0.0211,False,False
1506,11,0.3202,0.5292,0.0067,False,False
1507,11,0.4443,0.4769,0.3954,False,False
1508,10,0.2483,0.1624,0.3771,False,False
1508,11,0.452,0.4897,0.3954,False,False
1509,10,0.0952,0.1543,0.0067,False,False
1509,11,0.3077,0.5084,0.0067,False,False
1510,10,0.0888,0.1481,0.0,False,False
1510,11,0.3143,0.5194,0.0067,False,False
1511,10,0.1809,0.1546,0.2204,False,False
1512,10,0.2719,0.1602,0.4395,False,False
1512,11,0.3157,0.5217,0.0067,False,False
1514,11,0.4461,0.4758,0.4014,False,False
1515,10,0.2516,0.1591,0.3903,False,False
1515,11,0.4492,0.4807,0.402,False,False
1516,10,0.181,0.1544,0.2209,False,False
1517,10,0.177,0.1438,0.2268,False,False
1517,11,0.2948,0.4913,0.0,False,False
1518,10,0.1727,0.1367,0.2268,False,False
1519,10,0.0809,0.1303,0.0067,False,False
1520,10,0.1719,0.1392,0.2209,False,False
1520,11,0.3116,0.5149,0.0067,False,False
1521,10,0.0938,0.1518,0.0067,False,False
1521,11,0.3056,0.5094,0.0,False,False
1522,10,0.2373,0.1485,0.3705,False,False
1522,11,0.3119,0.5154,0.0067,False,False
1523,10,0.09,0.1455,0.0067,False,False
1523,11,0.316,0.5222,0.0067,False,False
1524,10,0.0967,0.1523,0.0133,False,False
1524,11,0.3157,0.5261,0.0,False,False
1525,10,0.2497,0.156,0.3903,False,False
1525,11,0.3176,0.5293,0.0,False,False
1526,10,0.0938,0.1519,0.0067,False,False
1526,11,0.3259,0.5432,0.0,False,False
1527,10,0.091,0.1516,0.0,False,False
1527,11,0.332,0.5533,0.0,False,False
1528,10,0.0855,0.138,0.0067,False,False
1528,11,0.3411,0.5685,0.0,False,False
1529,10,0.095,0.1494,0.0133,False,False
1529,11,0.35,0.5833,0.0,False,False
1530,10,0.0949,0.1581,0.0,False,False
1530,11,0.3545,0.5908,0.0,False,False
1531,10,0.0992,0.1653,0.0,False,False
1531,11,0.3585,0.5975,0.0,False,False
1532,10,0.1029,0.1715,0.0,False,False
1532,11,0.359,0.5984,0.0,False,False
1533,10,0.1053,0.1755,0.0,False,False
1533,11,0.3604,0.6007,0.0,False,False
1534,10,0.1036,0.1638,0.0133,False,False
1534,11,0.3619,0.6032,0.0,False,False
1535,10,0.107,0.1694,0.0133,False,False
1535,11,0.3633,0.6055,0.0,False,False
1536,10,0.1028,0.1713,0.0,False,False
1536,11,0.364,0.6067,0.0,False,False
1537,10,0.1032,0.1631,0.0133,False,False
1537,11,0.3651,0.6085,0.0,False,False
1538,10,0.1042,0.1692,0.0067,False,False
1538,11,0.3659,0.6099,0.0,False,False
1539,10,0.1077,0.175,0.0067,False,False
1539,11,0.3673,0.6121,0.0,False,False
1540,10,0.1068,0.178,0.0,False,False
1540,11,0.3685,0.6142,0.0,False,False
1541,10,0.2014,0.184,0.2275,False,False
1542,10,0.103,0.1717,0.0,False,False
1543,10,0.1004,0.1673,0.0,False,False
1544,10,0.1045,0.1742,0.0,False,False
1545,10,0.1088,0.1813,0.0,False,False
1546,10,0.1949,0.1735,0.2271,False,False
1546,11,0.3891,0.6485,0.0,False,False
1547,10,0.1125,0.1875,0.0,False,False
1547,11,0.3929,0.6548,0.0,False,False
1548,10,0.1153,0.1921,0.0,False,False
1548,11,0.3865,0.6442,0.0,False,False
1549,10,0.1162,0.1936,0.0,False,False
1549,11,0.3886,0.6476,0.0,False,False
1550,10,0.1152,0.1919,0.0,False,False
1550,11,0.3913,0.6522,0.0,False,False
1551,10,0.1142,0.1903,0.0,False,False
1551,11,0.3884,0.6473,0.0,False,False
1552,10,0.1129,0.1882,0.0,False,False
1552,11,0.3865,0.6441,0.0,False,False
1553,10,0.1066,0.1732,0.0067,False,False
1553,11,0.3867,0.6444,0.0,False,False
1554,10,0.1085,0.1764,0.0067,False,False
1554,11,0.3865,0.6442,0.0,False,False
1555,10,0.107,0.1783,0.0,False,False
1555,11,0.3871,0.6452,0.0,False,False
1556,10,0.109,0.1816,0.0,False,False
1556,11,0.3876,0.646,0.0,False,False
1557,10,0.1092,0.1819,0.0,False,False
1557,11,0.3896,0.6493,0.0,False,False
1558,10,0.109,0.1816,0.0,False,False
1558,11,0.3898,0.6497,0.0,False,False
1559,10,0.1061,0.167,0.0149,False,False
1559,11,0.3936,0.6561,0.0,False,False
1560,10,0.1107,0.1745,0.0149,False,False
1560,11,0.394,0.6567,0.0,False,False
1561,10,0.107,0.1783,0.0,False,False
1561,11,0.3962,0.6604,0.0,False,False
1562,10,0.1086,0.1811,0.0,False,False
1562,11,0.3974,0.6624,0.0,False,False
1563,10,0.1072,0.1742,0.0067,False,False
1563,11,0.3994,0.6657,0.0,False,False
1564,10,0.099,0.165,0.0,False,False
1564,11,0.4005,0.6676,0.0,False,False
1565,10,0.0976,0.1627,0.0,False,False
1565,11,0.4044,0.6695,0.0067,False,False
1566,10,0.1035,0.168,0.0067,False,False
1566,11,0.4679,0.6656,0.1714,True,True
1567,10,0.1028,0.1713,0.0,False,False
1567,11,0.146,0.0138,0.3444,False,False
1568,10,0.1015,0.1691,0.0,False,False
1568,11,0.0308,0.0414,0.0149,False,False
1569,10,0.1086,0.181,0.0,False,False
1570,10,0.1115,0.1858,0.0,False,False
1571,10,0.113,0.1839,0.0067,False,False
1576,10,0.2167,0.2431,0.1771,False,False
1583,10,0.1229,0.1604,0.0667,False,False
1585,10,0.1449,0.1378,0.1556,False,False
1586,10,0.0812,0.1308,0.0067,False,False
1587,10,0.0801,0.129,0.0067,False,False
1588,10,0.0787,0.1267,0.0067,False,False
1589,10,0.0749,0.1249,0.0,False,False
1590,10,0.077,0.1239,0.0067,False,False
1591,10,0.0829,0.1293,0.0133,False,False
1592,10,0.0805,0.1279,0.0094,False,False
1593,10,0.1482,0.1311,0.1738,False,False
1594,10,0.1477,0.1287,0.1761,False,False
1595,10,0.1497,0.1321,0.1761,False,False
1596,10,0.0804,0.1296,0.0067,False,False
1597,10,0.079,0.1316,0.0,False,False
1598,10,0.0872,0.141,0.0067,False,False
1599,10,0.086,0.1389,0.0067,False,False
1600,10,0.0842,0.136,0.0067,False,False
1601,10,0.0857,0.1365,0.0094,False,False
1602,10,0.0847,0.1368,0.0067,False,False
1603,10,0.0827,0.1334,0.0067,False,False
1604,10,0.0802,0.1337,0.0,False,False
1605,10,0.0835,0.1329,0.0094,False,False
1606,10,0.0834,0.1328,0.0094,False,False
1607,10,0.0825,0.1312,0.0094,False,False
1608,10,0.0823,0.1326,0.0067,False,False
1609,10,0.0854,0.1379,0.0067,False,False
1610,10,0.085,0.1372,0.0067,False,False
1611,10,0.0811,0.1352,0.0,False,False
1612,10,0.159,0.1377,0.191,False,False
1613,10,0.0815,0.1314,0.0067,False,False
1614,10,0.0752,0.1191,0.0094,False,False
1615,10,0.0745,0.1179,0.0094,False,False
1616,10,0.0698,0.1164,0.0,False,False
1617,10,0.0775,0.1247,0.0067,False,False
1620,10,0.1457,0.1379,0.1573,False,False
1628,10,0.2304,0.1231,0.3913,False,False
1629,10,0.0806,0.1073,0.0406,False,False
1630,10,0.0707,0.0995,0.0275,False,False
1631,10,0.0645,0.0892,0.0275,False,False
1632,10,0.0526,0.0832,0.0067,False,False
1633,10,0.0587,0.0838,0.0211,False,False
1634,10,0.059,0.0842,0.0211,False,False
1635,10,0.0498,0.083,0.0,False,False
1636,10,0.0494,0.0779,0.0067,False,False
1637,10,0.0462,0.0726,0.0067,False,False
1638,10,0.0459,0.072,0.0067,False,False
1639,10,0.0533,0.0748,0.0211,False,False
1639,12,0.6,1.0,0.0,True,True
1640,10,0.0493,0.0776,0.0067,False,False
1640,12,0.0029,0.0003,0.0067,False,False
1641,10,0.0495,0.078,0.0067,False,False
1641,12,0.0006,0.001,0.0,False,False
1642,10,0.054,0.0812,0.0133,False,False
1642,12,0.0012,0.002,0.0,False,False
1643,10,0.0486,0.081,0.0,False,False
1643,12,0.004,0.0022,0.0067,False,False
1644,10,0.0485,0.0719,0.0133,False,False
1644,12,0.0049,0.0038,0.0067,False,False
1645,10,0.0455,0.0714,0.0067,False,False
1645,12,0.0023,0.0038,0.0,False,False
1646,10,0.0461,0.0724,0.0067,False,False
1646,12,0.0023,0.0038,0.0,False,False
1647,10,0.0459,0.072,0.0067,False,False
1647,12,0.0024,0.004,0.0,False,False
1648,10,0.0451,0.0707,0.0067,False,False
1648,12,0.005,0.004,0.0067,False,False
1649,10,0.0421,0.0657,0.0067,False,False
1649,12,0.005,0.0038,0.0067,False,False
1650,10,0.0378,0.063,0.0,False,False
1650,12,0.0024,0.004,0.0,False,False
1651,10,0.0408,0.0635,0.0067,False,False
1651,12,0.0024,0.004,0.0,False,False
1652,10,0.0407,0.0579,0.0149,False,False
1652,12,0.0023,0.0038,0.0,False,False
1653,10,0.0484,0.0623,0.0275,False,False
1653,12,0.0023,0.0038,0.0,False,False
1654,10,0.0481,0.0662,0.0211,False,False
1654,12,0.0023,0.0038,0.0,False,False
1655,10,0.0468,0.0681,0.0149,False,False
1655,12,0.0021,0.0035,0.0,False,False
1656,10,0.0419,0.0699,0.0,False,False
1656,12,0.002,0.0033,0.0,False,False
1657,10,0.044,0.0689,0.0067,False,False
1657,12,0.0022,0.0037,0.0,False,False
1658,10,0.041,0.0638,0.0067,False,False
1658,12,0.002,0.0034,0.0,False,False
1659,10,0.0398,0.0619,0.0067,False,False
1659,12,0.0019,0.0032,0.0,False,False
1660,10,0.035,0.0583,0.0,False,False
1660,12,0.002,0.0033,0.0,False,False
1661,10,0.0417,0.0561,0.02,False,False
1661,12,0.0025,0.0042,0.0,False,False
1662,10,0.0447,0.0519,0.034,False,False
1662,12,0.0034,0.0056,0.0,False,False
1663,10,0.0462,0.0586,0.0275,False,False
1663,12,0.005,0.0083,0.0,False,False
1664,10,0.0488,0.0679,0.02,False,False
1664,12,0.0056,0.0094,0.0,False,False
1665,10,0.2249,0.1097,0.3979,False,False
1665,12,0.0135,0.0126,0.0149,False,False
1666,10,0.2427,0.1392,0.3979,False,False
1666,12,0.0152,0.0209,0.0067,False,False
1667,10,0.2376,0.1358,0.3903,False,False
1667,12,0.0226,0.0377,0.0,False,False
1668,10,0.2058,0.1097,0.3498,False,False
1668,12,0.0393,0.061,0.0067,False,False
1669,10,0.0573,0.0911,0.0067,False,False
1669,12,0.0488,0.0768,0.0067,False,False
1670,10,0.0645,0.0898,0.0267,False,False
1670,12,0.0594,0.0991,0.0,False,False
1671,10,0.0682,0.1037,0.0149,False,False
1671,12,0.0667,0.1068,0.0067,False,False
1672,10,0.0819,0.1303,0.0094,False,False
1672,12,0.0735,0.1225,0.0,False,False
1673,10,0.0816,0.1316,0.0067,False,False
1673,12,0.0726,0.1165,0.0067,False,False
1674,10,0.0856,0.1293,0.02,False,False
1674,12,0.0715,0.1147,0.0067,False,False
1675,10,0.0915,0.1298,0.034,False,False
1675,12,0.064,0.1066,0.0,False,False
1676,10,0.0839,0.1258,0.0211,False,False
1676,12,0.066,0.11,0.0,False,False
1677,10,0.0898,0.113,0.055,False,False
1677,12,0.0656,0.1049,0.0067,False,False
1678,10,0.0686,0.0873,0.0406,False,False
1678,12,0.0399,0.0665,0.0,False,False
1679,10,0.0385,0.0597,0.0067,False,False
1680,10,0.0291,0.044,0.0067,False,False
1681,10,0.1859,0.0445,0.3979,False,False
1682,10,0.031,0.0472,0.0067,False,False
1683,10,0.0424,0.0485,0.0333,False,False
1684,10,0.1673,0.0501,0.3432,False,False
1685,10,0.0313,0.0477,0.0067,False,False
1686,10,0.1842,0.0517,0.3829,False,False
1687,10,0.0322,0.0537,0.0,False,False
1688,10,0.1843,0.0519,0.3829,False,False
1689,10,0.0388,0.0513,0.02,False,False
1690,10,0.1741,0.0525,0.3564,False,False
1690,12,0.1861,0.3102,0.0,False,False
1691,10,0.0337,0.0472,0.0133,False,False
1691,12,0.0674,0.1124,0.0,False,False
1692,10,0.0428,0.0579,0.02,False,False
1692,12,0.0162,0.027,0.0,False,False
1693,10,0.1892,0.0595,0.3837,False,False
1693,12,0.0145,0.0242,0.0,False,False
1694,10,0.0442,0.0638,0.0149,False,False
1694,12,0.0119,0.0154,0.0067,False,False
1695,10,0.0442,0.0554,0.0275,False,False
1695,12,0.0057,0.0094,0.0,False,False
1696,10,0.0464,0.0547,0.034,False,False
1696,12,0.0038,0.0063,0.0,False,False
1697,10,0.0374,0.0397,0.034,False,False
1697,12,0.0017,0.0029,0.0,False,False
1698,10,0.0321,0.0357,0.0267,False,False
1698,12,0.0104,0.0173,0.0,False,False
1699,10,0.0451,0.0428,0.0485,False,False
1699,12,0.0285,0.0475,0.0,False,False
1700,10,0.0334,0.0512,0.0067,False,False
1700,12,0.0457,0.0762,0.0,False,False
1701,10,0.0527,0.0512,0.055,False,False
1701,12,0.0643,0.1027,0.0067,False,False
1702,10,0.0413,0.0549,0.0211,False,False
1702,12,0.0743,0.1239,0.0,False,False
1703,10,0.0353,0.0544,0.0067,False,False
1703,12,0.09,0.1455,0.0067,False,False
1704,10,0.0334,0.0556,0.0,False,False
1704,12,0.1044,0.1741,0.0,False,False
1705,10,0.0391,0.0553,0.0149,False,False
1705,12,0.1236,0.2015,0.0067,False,False
1706,10,0.033,0.0487,0.0094,False,False
1706,12,0.1205,0.1919,0.0133,False,False
1707,10,0.0322,0.0474,0.0094,False,False
1707,12,0.14,0.2289,0.0067,False,False
1708,10,0.0271,0.0451,0.0,False,False
1708,12,0.1453,0.2378,0.0067,False,False
1709,10,0.0256,0.0382,0.0067,False,False
1709,12,0.15,0.2456,0.0067,False,False
1710,10,0.0416,0.063,0.0094,False,False
1710,12,0.1256,0.2049,0.0067,False,False
1711,10,0.0479,0.0616,0.0275,False,False
1711,12,0.1193,0.1989,0.0,False,False
1712,10,0.0497,0.0784,0.0067,False,False
1712,12,0.1078,0.1797,0.0,False,False
1713,10,0.0745,0.0971,0.0406,False,False
